business_name,city,zone,reason,matched_existing_record,matched_source_file
Xilonen,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525525230483,deduplication_index.csv
Wan Wan Sakaba,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525555144324,deduplication_index.csv
Los Gueros de Boturini,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized business name as previous campaign,los gueros de boturini,deduplication_index.csv
TierrAdentro,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525580093258,deduplication_index.csv
El tesoro de Sonora,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525555396614,deduplication_index.csv
Unas y mas,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525545258199,deduplication_index.csv
La Casa de Toño Insurgentes Sur,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525556589765,deduplication_index.csv
Taquería La Lupita Ayuuk,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525570457355,deduplication_index.csv
Potzollcalli,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525555365320,deduplication_index.csv
Los sopes,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525555393277,deduplication_index.csv
Izakaya KURA,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525579893102,deduplication_index.csv
Clinica Madre Teresa Dueñas,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525555852051,deduplication_index.csv
La Casa de Las Enchiladas (Lerma),Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525552076760,deduplication_index.csv
La Casa de Las Enchiladas (Bajío),Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525552769841,deduplication_index.csv
Hamburguesas HM (Polanco),Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525552548929,deduplication_index.csv
Papa Guapa,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525552078052,deduplication_index.csv
Papa Guapa,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525511076337,deduplication_index.csv
Pizza del Perro Negro,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525553517401,deduplication_index.csv
Pizza del Perro Negro,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525553517401,deduplication_index.csv
Pizza del Perro Negro,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525553517401,deduplication_index.csv
Louises Chef,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525562553698,deduplication_index.csv
"Indómita, Burger Social Club",Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525573529678,deduplication_index.csv
Porco Rosso,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525252075399,deduplication_index.csv
dmp arquitectura,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525556607708,deduplication_index.csv
Consultorio veterinario,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized business name as previous campaign,consultorio veterinario,deduplication_index.csv
Pizzas La Postal,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525584946548,deduplication_index.csv
La Parroquia de Veracruz,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525555127405,deduplication_index.csv
Tortas El Estudiante,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525561507326,deduplication_index.csv
El Asado Argentino,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525555927071,deduplication_index.csv
Los Arcos,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525552356419,deduplication_index.csv
Quesadillas Berlin,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525568688373,deduplication_index.csv
Fonda El Anfritrión,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525585023536,deduplication_index.csv
La mESILLA,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525549831530,deduplication_index.csv
hAMBURGUESAS mATIAS,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525536576792,deduplication_index.csv
Taquitos Marte,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525526210418,deduplication_index.csv
Cancino,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525552074398,deduplication_index.csv
Shambala,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,521555532579,deduplication_index.csv
Green Me Reforma,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525575822003,deduplication_index.csv
Psiquiatra Enrique Camarena,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525555636618,deduplication_index.csv
El Rincón Gourmet,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525552117016,deduplication_index.csv
Odontotall Dentist,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized business name as previous campaign,odontotall dentist,deduplication_index.csv
Branca Parrilla,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525565500644,deduplication_index.csv
Wabi Sushi,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525559414815,deduplication_index.csv
Pane En Vía Centro,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525557094040,deduplication_index.csv
Clínica Veterinaria Coyoacán,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525556883177,deduplication_index.csv
Esqui crepas,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525516972096,deduplication_index.csv
Mandragora vegan,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525517830023,deduplication_index.csv
CEME Gatos,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525589369455,deduplication_index.csv
CEME Gatos,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525563639935,deduplication_index.csv
"Taller Óptico ""Eros""",Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525528366889,deduplication_index.csv
Veganismo Lonchería vegana,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525592437662,deduplication_index.csv
Sony Arceos,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525519187885,deduplication_index.csv
La Guelagetza,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525557373954,deduplication_index.csv
Consultorio Morell,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525555174288,deduplication_index.csv
Sartenazo,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525555356912,deduplication_index.csv
Alberto Mérito,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525510808010,deduplication_index.csv
Bang Bang Pizzas,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525555464464,deduplication_index.csv
Eno,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized business name as previous campaign,eno,deduplication_index.csv
TimberSight Optical Store,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525593165352,deduplication_index.csv
La Divina Comida,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525590065188,deduplication_index.csv
Lucky Sushi,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525592118550,deduplication_index.csv
Juncal Tablao Flamenco,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525564869586,deduplication_index.csv
lo de Julio,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525523452103,deduplication_index.csv
Sonia,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525559414956,deduplication_index.csv
Wooyeon,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525551623822,deduplication_index.csv
Mariana Bonita,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525252078963,deduplication_index.csv
El tesoro de Sonora,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525555795155,deduplication_index.csv
Sabores de México,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525592323909,deduplication_index.csv
Daikoku,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525556587802,deduplication_index.csv
Physio Clinique,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525543635421,deduplication_index.csv
Fonda La Villa,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525555790516,deduplication_index.csv
TORRES DENTAL,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525529615728,deduplication_index.csv
Villa de Canes,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525571974115,deduplication_index.csv
El Condimento,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525559163622,deduplication_index.csv
El Negrito,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,522228231746,deduplication_index.csv
Tamalería Nativitas,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525555328687,deduplication_index.csv
Sushi Itto Playa Regatas,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525510387607,deduplication_index.csv
La Pibil,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525586551874,deduplication_index.csv
Sorondo 270 Bistrot,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525577079217,deduplication_index.csv
Milena Restaurante Café,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525540324651,deduplication_index.csv
El Rincón Mexica,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525577073752,deduplication_index.csv
Las Arracheras Beef Master,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized business name as previous campaign,las arracheras beef master,deduplication_index.csv
Tokyo Rose,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525555308021,deduplication_index.csv
Dental Fill Spa,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,525529066542,deduplication_index.csv
Dentalia,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,528000033682,deduplication_index.csv
Dentalia,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,528000033682,deduplication_index.csv
Dentalia,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,528000033682,deduplication_index.csv
Dentalia,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,528000033682,deduplication_index.csv
Dentalia,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,528000033682,deduplication_index.csv
Dentalia,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,528000033682,deduplication_index.csv
Dentalia,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,same normalized phone as previous campaign,528000033682,deduplication_index.csv
