business_name,niche,country,city,zone,phone,normalized_phone,phone_status,website_status,website_url,source_url
Fralugio distribuidor electrónica,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 2687 4082,525526874082,valid_format_only,Modern/official website found,https://fralugio.com/,https://www.openstreetmap.org/node/4937318024
Cafebrería El Péndulo,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5208 2327,525552082327,valid_format_only,Modern/official website found,https://www.pendulo.com,https://www.openstreetmap.org/node/4993704576
Taqueria los Pericos,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5687 2109,525556872109,valid_format_only,No website found,,https://www.openstreetmap.org/node/5017193182
Pizza del Perro Negro,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+5215553517401,525553517401,valid_format_only,Modern/official website found,https://muertealapizzafalsa.com/,https://www.openstreetmap.org/node/5019001328
Carapapa,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,56585445,,invalid_phone,No website found,,https://www.openstreetmap.org/node/5020943523
Daikoku,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+525555849419,525555849419,valid_format_only,Modern/official website found,https://daikoku.mx/,https://www.openstreetmap.org/node/5087272621
Servicios Integrales Veterinarios,Veterinaria,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+525562674370,525562674370,valid_format_only,No website found,,https://www.openstreetmap.org/node/5092482109
La Brasitas de la Guerrero,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 4319 0867,525543190867,valid_format_only,Only Instagram/Facebook,https://www.facebook.com/LasBrasitasDeLaGuerrero/,https://www.openstreetmap.org/node/5140438321
Hacienda de Cortés,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,56593741,,invalid_phone,Modern/official website found,http://haciendadecortes.com.mx,https://www.openstreetmap.org/node/5155760422
Sonora Grill,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 7098 1218,525570981218,valid_format_only,Modern/official website found,https://sonoragrill.com.mx/,https://www.openstreetmap.org/node/5204129023
Burrito Loco,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,56584990,,invalid_phone,No website found,,https://www.openstreetmap.org/node/5205439023
La Capital,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+525552565159,525552565159,valid_format_only,Modern/official website found,http://lacapitalrestaurante.com/restaurante,https://www.openstreetmap.org/node/5210525923
Otro Lugar de la Mancha,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+53 55 5280 4826,,invalid_phone,Modern/official website found,https://www.lamancha.com.mx/,https://www.openstreetmap.org/node/5229080809
Kerouac,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 8435 3640,525584353640,valid_format_only,No website found,,https://www.openstreetmap.org/node/5250660126
Fonda Argentina,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,55391617,,invalid_phone,Modern/official website found,https://www.fondaargentina.com/,https://www.openstreetmap.org/node/5257537721
Vecchio Fascino,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,01 55 5598 8120,,invalid_phone,No website found,,https://www.openstreetmap.org/node/5313787422
Merendero Biarritz,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5588 7791,525555887791,valid_format_only,No website found,,https://www.openstreetmap.org/node/5329408723
Angelopolitano,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 6391 2121,525563912121,valid_format_only,No website found,,https://www.openstreetmap.org/node/5329408724
Guzina Oaxaca,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5282 1820,525552821820,valid_format_only,No website found,,https://www.openstreetmap.org/node/5329431821
Los Sifones,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+5215555493890,525555493890,valid_format_only,No website found,,https://www.openstreetmap.org/node/5329431921
La Buena Barra,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5280 6699,525552806699,valid_format_only,No website found,,https://www.openstreetmap.org/node/5329442026
Publico,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 4000 1288,525540001288,valid_format_only,No website found,,https://www.openstreetmap.org/node/5329510922
Quintonil,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,044 5280 2680,,invalid_phone,No website found,,https://www.openstreetmap.org/node/5431225256
La Casa de Las Enchiladas (Lago Alberto),Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 526 06693,525552606693,valid_format_only,Modern/official website found,https://www.lacasadelasenchiladas.com/,https://www.openstreetmap.org/node/5470111721
Brescia's,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,55744138,,invalid_phone,No website found,,https://www.openstreetmap.org/node/5495044224
Los Picositos,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,26145645,,invalid_phone,No website found,,https://www.openstreetmap.org/node/5503730521
Testal,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+525555101358,525555101358,valid_format_only,No website found,,https://www.openstreetmap.org/node/5515383223
Suntory del Valle,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5536 9432,525555369432,valid_format_only,No website found,,https://www.openstreetmap.org/node/5590534621
La Cebolla Morada,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,01 55 5908 9202,,invalid_phone,Modern/official website found,https://lacebollamorada.com/,https://www.openstreetmap.org/node/5596022485
La Rodante Pizzería,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,01 55 4756 7414,,invalid_phone,No website found,,https://www.openstreetmap.org/node/5596048022
La Canasta,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,55498469,,invalid_phone,No website found,,https://www.openstreetmap.org/node/5644573822
Spa & Nails Fashion,Clínica estética,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,70456890,,invalid_phone,No website found,,https://www.openstreetmap.org/node/5659139923
Marisquería La Glorieta,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,70939316,,invalid_phone,Modern/official website found,www.marisquerialaglorieta.com.mx,https://www.openstreetmap.org/node/5667255337
Hospital Veterinario de Medicina Preventiva,Veterinaria,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+525556052263,525556052263,valid_format_only,No website found,,https://www.openstreetmap.org/node/5667278593
Maratea Mx,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 72605256,525572605256,valid_format_only,No website found,,https://www.openstreetmap.org/node/5678539021
TAMALES COYOACÁN,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5696 8857,525556968857,valid_format_only,No website found,,https://www.openstreetmap.org/node/5686316922
Urban Spices,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 7045 0535,525570450535,valid_format_only,Modern/official website found,www.urnaspices.com,https://www.openstreetmap.org/node/5797528225
Surasang,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,5511-7929,,invalid_phone,No website found,,https://www.openstreetmap.org/node/5854801828
The Beauty & Relaxing SPA,Clínica estética,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,63088542,,invalid_phone,No website found,,https://www.openstreetmap.org/node/5864446785
SRE Medicina Alternativa,Clínica estética,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,01 55 55799896,,invalid_phone,No website found,,https://www.openstreetmap.org/node/5926817685
La Pitahaya,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+525571592918,525571592918,valid_format_only,Modern/official website found,https://lapitahayavegana.mx/,https://www.openstreetmap.org/node/5984252685
u.to.pia,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+525559962209,525559962209,valid_format_only,No website found,,https://www.openstreetmap.org/node/5994478387
Malportaco,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 87 53 05 74,525587530574,valid_format_only,No website found,,https://www.openstreetmap.org/node/6049284885
Clínica Dr. Casaubon,Veterinaria,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,55546933,,invalid_phone,No website found,,https://www.openstreetmap.org/node/6088450109
Taquería La Negra,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,01 55 5511 8631,,invalid_phone,Only Instagram/Facebook,https://facebook.com/Taquer%C3%ADa-La-Negra-1151684548199176/,https://www.openstreetmap.org/node/6320866685
Kabuki,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5929 8227,525559298227,valid_format_only,Modern/official website found,https://kabuki.mx/,https://www.openstreetmap.org/node/6320928285
Vecchio Forno,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,55534940,,invalid_phone,Modern/official website found,https://vecchioforno.mx/,https://www.openstreetmap.org/node/6322131885
mi Gusto es,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5254 5678,525552545678,valid_format_only,No website found,,https://www.openstreetmap.org/node/6440741285
Bahia de Vigo,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,01 55 5709 9823,,invalid_phone,No website found,,https://www.openstreetmap.org/node/6495474385
Hospital Veterinario,Veterinaria,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,56619320,,invalid_phone,No website found,,https://www.openstreetmap.org/node/6566676387
Murakami,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5203 1371,525552031371,valid_format_only,No website found,,https://www.openstreetmap.org/node/6642215521
La Galeterie,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5541 4541,525555414541,valid_format_only,No website found,,https://www.openstreetmap.org/node/6747906684
Vege Taco,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+525567258826,525567258826,valid_format_only,No website found,,https://www.openstreetmap.org/node/6754440294
Salón Covadonga,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5533 2922,525555332922,valid_format_only,No website found,,https://www.openstreetmap.org/node/6773314586
Terraza Cha Cha Chá,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5705 2272,525557052272,valid_format_only,Modern/official website found,https://www.terrazachachacha.com/,https://www.openstreetmap.org/node/6786946385
niddo dresde,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5525 0262,525555250262,valid_format_only,Modern/official website found,https://www.niddo.mx/,https://www.openstreetmap.org/node/6828537885
Rouge Bohème Bistro,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+525555119704,525555119704,valid_format_only,No website found,,https://www.openstreetmap.org/node/6865495885
Cada Regis,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5254 8207,525552548207,valid_format_only,Modern/official website found,https://lasmercedes.mx/,https://www.openstreetmap.org/node/6867309785
Tetetlán,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5668 5335,525556685335,valid_format_only,Modern/official website found,https://tetetlan.com/,https://www.openstreetmap.org/node/6937612187
Bonito,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5286 6165,525552866165,valid_format_only,Modern/official website found,http://bonito.com.mx,https://www.openstreetmap.org/node/6937865785
Xilonen,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+5215525230483,525525230483,valid_format_only,Modern/official website found,https://www.xilonengourmet.com/,https://www.openstreetmap.org/node/7053406860
Wan Wan Sakaba,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5514 4324,525555144324,valid_format_only,Modern/official website found,https://flow.page/wanwan,https://www.openstreetmap.org/node/7080840285
Los Gueros de Boturini,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,52559202916,,invalid_phone,No website found,,https://www.openstreetmap.org/node/7098972085
TierrAdentro,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 8009 3258,525580093258,valid_format_only,No website found,,https://www.openstreetmap.org/node/7140457736
El tesoro de Sonora,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+5215555396614,525555396614,valid_format_only,Modern/official website found,http://tesorodesonora.com,https://www.openstreetmap.org/node/7235722865
Unas y mas,Clínica estética,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 4525 8199,525545258199,valid_format_only,No website found,,https://www.openstreetmap.org/node/7275656085
La Casa de Toño Insurgentes Sur,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+525556589765,525556589765,valid_format_only,Modern/official website found,https://m.lacasadetono.com.mx/,https://www.openstreetmap.org/node/7640862159
Taquería La Lupita Ayuuk,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+525570457355,525570457355,valid_format_only,No website found,,https://www.openstreetmap.org/node/7642384880
Potzollcalli,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+525555365320,525555365320,valid_format_only,Modern/official website found,https://potzollcalli.com/,https://www.openstreetmap.org/node/7649875994
Los sopes,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5539 3277,525555393277,valid_format_only,No website found,,https://www.openstreetmap.org/node/7659506285
Izakaya KURA,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 7989 3102,525579893102,valid_format_only,Modern/official website found,https://kuramexico.com/,https://www.openstreetmap.org/node/7733099285
