business_name,niche,city,zone,phone,normalized_phone,phone_status,website_status,website_url,source_url
Dr. Candelario Rodríguez Vivián - Dermatólogo,Clínica estética,Monterrey,Monterrey,+528181430806,528181430806,valid_format_only,Modern/official website found,https://www.dermatologiamty.com/,https://www.openstreetmap.org/node/7463925905
BONITTO INN® Monterrey Norte,,Monterrey,Monterrey,+52 81 2164 9000,528121649000,valid_format_only,Modern/official website found,https://www.bonittoinn.com/ubicaciones/bonitto-inn-monterrey,https://www.openstreetmap.org/node/7465070704
Hotel Dubai,,Monterrey,Monterrey,+52 81 1512 4206,528115124206,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/7472092348
Hotel Plaza Arteaga,,Monterrey,Monterrey,+52 81 2721 0883,528127210883,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/7472092350
Hotel Fundador,,Monterrey,Monterrey,+52 81 8342 1710,528183421710,valid_format_only,Modern/official website found,https://www.hotelfundadormonterrey.com.mx/,https://www.openstreetmap.org/node/7495141865
Hotel 500,,Monterrey,Monterrey,+52 81 8374 6500,528183746500,valid_format_only,Modern/official website found,https://www.hotel500.com.mx/,https://www.openstreetmap.org/node/7498771408
Oxigenica – Renta de Concentradores de Oxígeno,,Monterrey,Rincón del Valle,+528122089801,528122089801,valid_format_only,Modern/official website found,https://oxigenica.com/,https://www.openstreetmap.org/node/7515806324
Kogi Box,Restaurante boutique,Monterrey,Monterrey,+52 81 2967 9380,528129679380,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/8218496335
Hotel Kavia Monterrey,,Monterrey,Monterrey,+52 812 530 6500,528125306500,valid_format_only,Modern/official website found,https://www.hotelkaviamonterrey.com/,https://www.openstreetmap.org/node/8287970385
Arboris.Mx,,Monterrey,Monterrey,+528119681070,528119681070,valid_format_only,Modern/official website found,http://Arboris.Mx,https://www.openstreetmap.org/node/8355837170
Pollo matón,,Monterrey,Monterrey,81 1799 8526,528117998526,valid_format_only,Modern/official website found,https://pollomaton.com/,https://www.openstreetmap.org/node/8433359418
El Gran pastor,,Monterrey,Monterrey,81 8676 8869,528186768869,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/8436269032
Liverpool,,Monterrey,Monterrey,+52 81 8318 4900,528183184900,valid_format_only,Modern/official website found,https://www.liverpool.com.mx/tienda/home,https://www.openstreetmap.org/node/8454668622
Vips,,Monterrey,Monterrey,55 83 49 46 50,525583494650,valid_format_only,Modern/official website found,vips.com.mx,https://www.openstreetmap.org/node/8454763724
ISSSTELEON,,Monterrey,Monterrey,8120339000,528120339000,valid_format_only,Modern/official website found,http://isssteleon.gob.mx,https://www.openstreetmap.org/node/8653477620
Church's Texas Chicken,,Monterrey,Monterrey,8183407302,528183407302,valid_format_only,Modern/official website found,https://churchs.com.mx/,https://www.openstreetmap.org/node/8653477621
Llano y leyenda tours & artesanias,,Monterrey,Monterrey,+57 3225638857,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/8780934617
Centro ecoturistico Canaima,Restaurante boutique,Monterrey,Monterrey,+57 3158419824,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/8784002317
Barberia DM,,Monterrey,Monterrey,+57 3235211958,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/8912481517
Finca ecoturistica El Paraíso de Buganviles,,Monterrey,Monterrey,+57 3103447774,,invalid_phone,Only social/profile link found,http://Www.facebook.com/fincaparaisodebuganviles,https://www.openstreetmap.org/node/8939120917
Thai Thai,Restaurante boutique,Monterrey,Monterrey,+52 81 8344 5859,528183445859,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/8958755017
Presto Center Monterrey,,Monterrey,Monterrey,+52 813 3974110,528133974110,valid_format_only,Modern/official website found,https://ipresto.net,https://www.openstreetmap.org/node/9032880518
Honda Motocel,,MONTERREY CASANARE,MONTERREY CASANARE,+57 3123562264,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/9099633129
Tamales Claudita,,Monterrey,Monterrey,+528139541660,528139541660,valid_format_only,Modern/official website found,https://www.tamalesclaudita.com,https://www.openstreetmap.org/node/9441099537
Hotel Boutique de Firma,,Monterrey,Monterrey,+52 811 405 6117,528114056117,valid_format_only,Modern/official website found,https://www.hoteldefirma.com/,https://www.openstreetmap.org/node/9563421863
Fiesta Inn Monterrey Tecnológico,,Monterrey,Monterrey,+52 43 310 8137,,invalid_phone,Modern/official website found,https://www.fiestainn.com/fiesta-inn-monterrey-tecnologico,https://www.openstreetmap.org/node/9563427068
iStay Hotel Monterrey Histórico,,Monterrey,Monterrey,+52 81 8228 6000,528182286000,valid_format_only,Modern/official website found,https://www.istay.com.mx/,https://www.openstreetmap.org/node/9563567201
Crowne Plaza Monterrey,,Monterrey,Monterrey,+52 818 319 6000,528183196000,valid_format_only,Modern/official website found,https://www.ihg.com/crowneplaza/hotels/us/en/monterrey/mtypl/hoteldetail,https://www.openstreetmap.org/node/9563568208
Hotel Misión Monterrey Centro Histórico,,Monterrey,Monterrey,+52 81 8150 6500,528181506500,valid_format_only,Modern/official website found,https://www.hotelesmision.com.mx/en/destinations/nuevo-leon/hotel-mision-monterrey-historico.html,https://www.openstreetmap.org/node/9563603840
La Casa del Barrio,,Monterrey,Monterrey,+52 818 344 1800,528183441800,valid_format_only,Modern/official website found,http://lacasadelbarrio.com.mx/HOSTAL/index.html,https://www.openstreetmap.org/node/9563608449
JM Express,,Monterrey,Monterrey,+52 81 1359 6777,528113596777,valid_format_only,Modern/official website found,http://jm-express.monterrey-hotels.com/,https://www.openstreetmap.org/node/9563643940
Hotel Plaza de Oro,,Monterrey,Monterrey,+52 81 8345 1144,528183451144,valid_format_only,Modern/official website found,https://www.hotelplazadeoro.com.mx/,https://www.openstreetmap.org/node/9563659521
El Regio Hotel,,Monterrey,Monterrey,+52 81 8340 6811,528183406811,valid_format_only,Modern/official website found,https://www.hotelelregio.com.mx/,https://www.openstreetmap.org/node/9563660056
Hilton Garden Inn Monterrey Obispado,,Monterrey,Monterrey,+52 81 3231 4000,528132314000,valid_format_only,Modern/official website found,https://www.hilton.com/en/hotels/mtygigi-hilton-garden-inn-monterrey-obispado/,https://www.openstreetmap.org/node/9567061360
Hotel Fiesta Versalles,,Monterrey,Monterrey,+52 81 8340 2281,528183402281,valid_format_only,Modern/official website found,https://hotelfiestaversalles.com.mx/,https://www.openstreetmap.org/node/9567064806
Wyndham Garden Monterrey Valle Real,,Monterrey,Monterrey,+52 81 8173 8000,528181738000,valid_format_only,Modern/official website found,https://www.wyndhamhotels.com/es-xl/wyndham-garden/monterrey-mexico/wyndham-garden-monterrey-valle-real/overview?CID=LC:HR::GGL:RIO:National:51681&iata=00093796,https://www.openstreetmap.org/node/9567064870
Sleep Inn Monterrey,,Monterrey,Monterrey,+52 81 2270 7530,528122707530,valid_format_only,Modern/official website found,https://kaal.com.mx/featured_item/sleep-inn-monterrey/,https://www.openstreetmap.org/node/9567070561
Hotel Safi Downtown,,Monterrey,Monterrey,+52 81 8399 7000,528183997000,valid_format_only,Modern/official website found,https://safihotel.com/,https://www.openstreetmap.org/node/9569229712
City Express Plus Monterrey Galerías,,Monterrey,Monterrey,+52 81 5000 5380,528150005380,valid_format_only,Modern/official website found,https://www.cityexpress.com/en/plus/hotels-mexico/nuevo-leon/monterrey/san-jeronimo,https://www.openstreetmap.org/node/9569247904
CAPITAL O Hotel Diro,,Monterrey,Monterrey,+52 81 8345-4270,528183454270,valid_format_only,Modern/official website found,https://www.oyorooms.com/mx/104981/?utm_source=GMB_MX&utm_medium=Organic&utm_campaign=MX_MON030&latitude=25.6745617493&longitude=-100.314494949&locale=es,https://www.openstreetmap.org/node/9569271334
Holiday Inn Express Monterrey Galerias,,Monterrey,Monterrey,+52 81 8389 6000,528183896000,valid_format_only,Modern/official website found,https://www.ihg.com/holidayinnexpress/hotels/us/en/monterrey/mtysj/hoteldetail,https://www.openstreetmap.org/node/9569327362
Holiday Inn Monterrey - Parque Fundidora,,Monterrey,Monterrey,+52 81 8369 6000,528183696000,valid_format_only,Modern/official website found,https://www.ihg.com/holidayinn/hotels/us/en/monterrey/mtycc/hoteldetail,https://www.openstreetmap.org/node/9569342206
Hampton Inn by Hilton Monterrey / Galerías-Obispado,,Monterrey,Monterrey,+52 81 8625 2450,528186252450,valid_format_only,Modern/official website found,https://www.hilton.com/en/hotels/mtygahx-hampton-monterrey-galerias-obispado/,https://www.openstreetmap.org/node/9569390714
Holiday Inn Express Monterrey - Fundidora,,Monterrey,Monterrey,+52 81 3674 7700,528136747700,valid_format_only,Modern/official website found,https://www.ihg.com/holidayinnexpress/hotels/us/en/monterrey/mtyfu/hoteldetail,https://www.openstreetmap.org/node/9569401411
Smart Hotel,,Monterrey,Monterrey,+52 81 2676-0305,528126760305,valid_format_only,Modern/official website found,https://www.smarthotel.com.mx/,https://www.openstreetmap.org/node/9569477236
Hotel Hi! Fundidora,,Monterrey,Monterrey,+52 81 4774 6060,528147746060,valid_format_only,Modern/official website found,https://hoteleshi.com/fundidoraMonterrey/,https://www.openstreetmap.org/node/9569658646
Hotel SF,,Monterrey,Monterrey,+52 81 8660 8652,528186608652,valid_format_only,Modern/official website found,https://www.oyorooms.com/mx/97004/?guests=2&rooms_config=1-2_0&selected_rcid=272800,https://www.openstreetmap.org/node/9569715493
Hotel Plaza Calzada,,Monterrey,Monterrey,+52 81 8125 4800,528181254800,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/9569733089
Hotel 5a Avenida,,Monterrey,Monterrey,+52 81 1935 8892,528119358892,valid_format_only,Modern/official website found,https://hotel5aavenida.com/,https://www.openstreetmap.org/node/9569734760
Hotel Plaza del Arco Express,,Monterrey,Monterrey,+52 81 8125 5950,528181255950,valid_format_only,Modern/official website found,http://www.plazadelarco.mx/express/index.html,https://www.openstreetmap.org/node/9569758836
Hotel Plaza del Arco,,Monterrey,Monterrey,+52 81 8372 4050,528183724050,valid_format_only,Modern/official website found,http://www.plazadelarco.mx/monterrey/index.html,https://www.openstreetmap.org/node/9569782261
Fiesta Inn Monterrey Fundidora,,Monterrey,Monterrey,+52 81 8126 0500,528181260500,valid_format_only,Modern/official website found,https://www.fiestainn.com/en/fiesta-inn-monterrey-fundidora,https://www.openstreetmap.org/node/9569787396
Hotel Regis,,Monterrey,Monterrey,+52 81 8375 2776,528183752776,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/9569788170
Hotel Son-Mar Monterrey Centro,,Monterrey,Monterrey,+52 81 8125 1300,528181251300,valid_format_only,Modern/official website found,https://sonmar.com.mx/,https://www.openstreetmap.org/node/9571542602
Best Western Plus Monterrey Colon,,Monterrey,Monterrey,+52 81 8125 4600,528181254600,valid_format_only,Modern/official website found,https://www.bestwestern.com/en_US/book/hotels-in-monterrey/best-western-plus-monterrey-colon/propertyCode.70258.html,https://www.openstreetmap.org/node/9571556086
Hotel La Silla,,Monterrey,Monterrey,+52 81 8375 4141,528183754141,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/9571588372
Hotel Torre,,Monterrey,Monterrey,+52 81 8375 4141,528183754141,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/9571595971
MBM Red Sun,,Monterrey,Monterrey,+52 81 8331 3889,528183313889,valid_format_only,Modern/official website found,https://www.mbmredsun.com.mx/,https://www.openstreetmap.org/node/9571665134
Hotel 25,,Monterrey,Monterrey,+52 81 8373 5569,528183735569,valid_format_only,Modern/official website found,https://www.hotel25mty.com/,https://www.openstreetmap.org/node/9571700807
CHN Hotel Monterrey Norte,,Monterrey,Monterrey,+52 81 2127 1000,528121271000,valid_format_only,Modern/official website found,https://www.chnmonterreynorte.com/,https://www.openstreetmap.org/node/9571771421
CHN Hotel Monterrey Santa Fe,,Monterrey,Monterrey,+52 81 804 22200,528180422200,valid_format_only,Modern/official website found,https://www.chnmonterreysantafe.com/,https://www.openstreetmap.org/node/9571790012
Fiesta Americana Monterrey Pabellón M,,Monterrey,Monterrey,+52 811 642 0600,528116420600,valid_format_only,Modern/official website found,https://www.fiestamericana.com/hoteles-y-resorts/fiesta-americana-monterrey-pabellon-m,https://www.openstreetmap.org/node/9579314665
Ikali Hostel,,Monterrey,Monterrey,+52 818 342 2151,528183422151,valid_format_only,Modern/official website found,https://www.ikalihostels.com/,https://www.openstreetmap.org/node/9579335341
Gamma Monterrey Gran Hotel Ancira,,Monterrey,Monterrey,+52 818 150 7000,528181507000,valid_format_only,Modern/official website found,https://www.gammahoteles.com/gamma-monterrey-gran-hotel-ancira,https://www.openstreetmap.org/node/9579350878
